timestamp,usage_kwh,is_scheduled_occupied,is_scheduled_workday,outside_temperature_f,outside_humidity_pct
2022-01-01 00:00:00,6.328125,False,True,22.0,86.0
2022-01-01 00:15:00,3.328125,False,True,22.0,86.0
2022-01-01 00:30:00,6.390625,False,True,22.0,86.0
2022-01-01 00:45:00,3.4375,False,True,22.0,86.0
2022-01-01 01:00:00,6.53125,False,True,21.0,86.0
2022-01-01 01:15:00,3.265625,False,True,21.0,86.0
2022-01-01 01:30:00,6.328125,False,True,21.0,86.0
2022-01-01 01:45:00,3.375,False,True,21.0,86.0
2022-01-01 02:00:00,6.265625,False,True,20.0,86.0
2022-01-01 02:15:00,3.625,False,True,20.0,86.0
2022-01-01 02:30:00,6.203125,False,True,20.0,86.0
2022-01-01 02:45:00,3.515625,False,True,20.0,86.0
2022-01-01 03:00:00,6.328125,False,True,20.0,80.0
2022-01-01 03:15:00,3.375,False,True,20.0,80.0
2022-01-01 03:30:00,6.25,False,True,20.0,80.0
2022-01-01 03:45:00,3.6875,False,True,20.0,80.0
2022-01-01 04:00:00,6.28125,False,True,19.0,86.0
2022-01-01 04:15:00,3.3125,False,True,19.0,86.0
2022-01-01 04:30:00,6.453125,False,True,19.0,86.0
2022-01-01 04:45:00,3.34375,False,True,19.0,86.0
2022-01-01 05:00:00,6.328125,False,True,18.0,80.0
2022-01-01 05:15:00,3.578125,False,True,18.0,80.0
2022-01-01 05:30:00,6.21875,False,True,18.0,80.0
2022-01-01 05:45:00,3.546875,False,True,18.0,80.0
2022-01-01 06:00:00,6.453125,False,True,18.0,86.0
2022-01-01 06:15:00,3.421875,False,True,18.0,86.0
2022-01-01 06:30:00,6.28125,False,True,18.0,86.0
2022-01-01 06:45:00,3.453125,False,True,18.0,86.0
2022-01-01 07:00:00,6.59375,False,True,17.0,86.0
2022-01-01 07:15:00,3.390625,False,True,17.0,86.0
2022-01-01 07:30:00,6.65625,False,True,17.0,86.0
2022-01-01 07:45:00,3.109375,False,True,17.0,86.0
2022-01-01 08:00:00,5.015625,False,True,17.0,86.0
2022-01-01 08:15:00,2.484375,False,True,17.0,86.0
2022-01-01 08:30:00,4.796875,False,True,17.0,86.0
2022-01-01 08:45:00,2.828125,False,True,17.0,86.0
2022-01-01 09:00:00,4.859375,True,True,19.0,80.0
2022-01-01 09:15:00,2.578125,True,True,19.0,80.0
2022-01-01 09:30:00,4.75,True,True,19.0,80.0
2022-01-01 09:45:00,2.75,True,True,19.0,80.0
2022-01-01 10:00:00,4.859375,True,True,23.0,80.0
2022-01-01 10:15:00,2.75,True,True,23.0,80.0
2022-01-01 10:30:00,4.875,True,True,23.0,80.0
2022-01-01 10:45:00,2.5,True,True,23.0,80.0
2022-01-01 11:00:00,4.984375,True,True,26.0,80.0
2022-01-01 11:15:00,2.8125,True,True,26.0,80.0
2022-01-01 11:30:00,4.6875,True,True,26.0,80.0
2022-01-01 11:45:00,2.890625,True,True,26.0,80.0
2022-01-01 12:00:00,5.0,True,True,28.0,80.0
2022-01-01 12:15:00,2.625,True,True,28.0,80.0
2022-01-01 12:30:00,4.84375,True,True,28.0,80.0
2022-01-01 12:45:00,3.015625,True,True,28.0,80.0
2022-01-01 13:00:00,4.703125,True,True,30.0,80.0
2022-01-01 13:15:00,2.734375,True,True,30.0,80.0
2022-01-01 13:30:00,5.015625,True,True,30.0,80.0
2022-01-01 13:45:00,2.71875,True,True,30.0,80.0
2022-01-01 14:00:00,5.0625,True,True,31.0,80.0
2022-01-01 14:15:00,2.90625,True,True,31.0,80.0
2022-01-01 14:30:00,5.0,True,True,31.0,80.0
2022-01-01 14:45:00,2.671875,True,True,31.0,80.0
2022-01-01 15:00:00,4.953125,True,True,31.0,74.0
2022-01-01 15:15:00,2.546875,True,True,31.0,74.0
2022-01-01 15:30:00,4.796875,True,True,31.0,74.0
2022-01-01 15:45:00,2.796875,True,True,31.0,74.0
2022-01-01 16:00:00,6.515625,True,True,30.0,79.0
2022-01-01 16:15:00,3.734375,True,True,30.0,79.0
2022-01-01 16:30:00,6.875,True,True,30.0,79.0
2022-01-01 16:45:00,3.421875,True,True,30.0,79.0
2022-01-01 17:00:00,6.640625,True,True,28.0,79.0
2022-01-01 17:15:00,3.484375,True,True,28.0,79.0
2022-01-01 17:30:00,6.5625,True,True,28.0,79.0
2022-01-01 17:45:00,3.5,True,True,28.0,79.0
2022-01-01 18:00:00,6.453125,True,True,26.0,73.0
2022-01-01 18:15:00,3.453125,True,True,26.0,73.0
2022-01-01 18:30:00,6.5625,True,True,26.0,73.0
2022-01-01 18:45:00,3.53125,True,True,26.0,73.0
2022-01-01 19:00:00,6.390625,False,True,25.0,79.0
2022-01-01 19:15:00,3.75,False,True,25.0,79.0
2022-01-01 19:30:00,6.390625,False,True,25.0,79.0
2022-01-01 19:45:00,3.625,False,True,25.0,79.0
2022-01-01 20:00:00,6.515625,False,True,24.0,79.0
2022-01-01 20:15:00,3.390625,False,True,24.0,79.0
2022-01-01 20:30:00,6.765625,False,True,24.0,79.0
2022-01-01 20:45:00,3.640625,False,True,24.0,79.0
2022-01-01 21:00:00,6.5,False,True,23.0,79.0
2022-01-01 21:15:00,3.765625,False,True,23.0,79.0
2022-01-01 21:30:00,6.9375,False,True,23.0,79.0
2022-01-01 21:45:00,3.390625,False,True,23.0,79.0
2022-01-01 22:00:00,6.578125,False,True,23.0,79.0
2022-01-01 22:15:00,3.75,False,True,23.0,79.0
2022-01-01 22:30:00,6.453125,False,True,23.0,79.0
2022-01-01 22:45:00,3.5625,False,True,23.0,79.0
2022-01-01 23:00:00,6.59375,False,True,22.0,73.0
2022-01-01 23:15:00,3.515625,False,True,22.0,73.0
2022-01-01 23:30:00,6.828125,False,True,22.0,73.0
2022-01-01 23:45:00,3.4375,False,True,22.0,73.0
2022-01-02 00:00:00,6.578125,False,False,21.0,79.0
2022-01-02 00:15:00,3.84375,False,False,21.0,79.0
2022-01-02 00:30:00,6.453125,False,False,21.0,79.0
2022-01-02 00:45:00,3.703125,False,False,21.0,79.0
2022-01-02 01:00:00,6.453125,False,False,21.0,79.0
2022-01-02 01:15:00,3.375,False,False,21.0,79.0
2022-01-02 01:30:00,6.78125,False,False,21.0,79.0
2022-01-02 01:45:00,3.578125,False,False,21.0,79.0
2022-01-02 02:00:00,6.578125,False,False,20.0,79.0
2022-01-02 02:15:00,3.625,False,False,20.0,79.0
2022-01-02 02:30:00,6.578125,False,False,20.0,79.0
2022-01-02 02:45:00,3.5625,False,False,20.0,79.0
2022-01-02 03:00:00,6.578125,False,False,19.0,79.0
2022-01-02 03:15:00,3.6875,False,False,19.0,79.0
2022-01-02 03:30:00,6.359375,False,False,19.0,79.0
2022-01-02 03:45:00,3.53125,False,False,19.0,79.0
2022-01-02 04:00:00,6.765625,False,False,19.0,79.0
2022-01-02 04:15:00,3.3125,False,False,19.0,79.0
2022-01-02 04:30:00,6.578125,False,False,19.0,79.0
2022-01-02 04:45:00,3.765625,False,False,19.0,79.0
2022-01-02 05:00:00,6.515625,False,False,18.0,79.0
2022-01-02 05:15:00,3.5625,False,False,18.0,79.0
2022-01-02 05:30:00,6.6875,False,False,18.0,79.0
2022-01-02 05:45:00,3.375,False,False,18.0,79.0
2022-01-02 06:00:00,6.8125,False,False,18.0,73.0
2022-01-02 06:15:00,3.703125,False,False,18.0,73.0
2022-01-02 06:30:00,6.75,False,False,18.0,73.0
2022-01-02 06:45:00,3.640625,False,False,18.0,73.0
2022-01-02 07:00:00,6.25,False,False,17.0,73.0
2022-01-02 07:15:00,3.5625,False,False,17.0,73.0
2022-01-02 07:30:00,6.578125,False,False,17.0,73.0
2022-01-02 07:45:00,3.15625,False,False,17.0,73.0
2022-01-02 08:00:00,4.828125,False,False,17.0,67.0
2022-01-02 08:15:00,2.8125,False,False,17.0,67.0
2022-01-02 08:30:00,4.578125,False,False,17.0,67.0
2022-01-02 08:45:00,2.796875,False,False,17.0,67.0
2022-01-02 09:00:00,4.609375,True,False,19.0,67.0
2022-01-02 09:15:00,2.46875,True,False,19.0,67.0
2022-01-02 09:30:00,4.59375,True,False,19.0,67.0
2022-01-02 09:45:00,2.59375,True,False,19.0,67.0
2022-01-02 10:00:00,4.515625,True,False,22.0,67.0
2022-01-02 10:15:00,2.515625,True,False,22.0,67.0
2022-01-02 10:30:00,4.015625,True,False,22.0,67.0
2022-01-02 10:45:00,2.296875,True,False,22.0,67.0
2022-01-02 11:00:00,4.390625,True,False,26.0,68.0
2022-01-02 11:15:00,2.203125,True,False,26.0,68.0
2022-01-02 11:30:00,4.28125,True,False,26.0,68.0
2022-01-02 11:45:00,2.390625,True,False,26.0,68.0
2022-01-02 12:00:00,4.015625,True,False,28.0,63.0
2022-01-02 12:15:00,2.296875,True,False,28.0,63.0
2022-01-02 12:30:00,4.0625,True,False,28.0,63.0
2022-01-02 12:45:00,2.0625,True,False,28.0,63.0
2022-01-02 13:00:00,4.328125,True,False,30.0,58.0
2022-01-02 13:15:00,2.328125,True,False,30.0,58.0
2022-01-02 13:30:00,4.078125,True,False,30.0,58.0
2022-01-02 13:45:00,2.328125,True,False,30.0,58.0
2022-01-02 14:00:00,4.03125,True,False,31.0,54.0
2022-01-02 14:15:00,2.34375,True,False,31.0,54.0
2022-01-02 14:30:00,4.1875,True,False,31.0,54.0
2022-01-02 14:45:00,2.15625,True,False,31.0,54.0
2022-01-02 15:00:00,4.21875,True,False,31.0,53.0
2022-01-02 15:15:00,2.59375,True,False,31.0,53.0
2022-01-02 15:30:00,4.296875,True,False,31.0,53.0
2022-01-02 15:45:00,2.4375,True,False,31.0,53.0
2022-01-02 16:00:00,6.375,True,False,30.0,49.0
2022-01-02 16:15:00,3.328125,True,False,30.0,49.0
2022-01-02 16:30:00,6.234375,True,False,30.0,49.0
2022-01-02 16:45:00,3.265625,True,False,30.0,49.0
2022-01-02 17:00:00,6.53125,True,False,28.0,57.0
2022-01-02 17:15:00,3.515625,True,False,28.0,57.0
2022-01-02 17:30:00,6.234375,True,False,28.0,57.0
2022-01-02 17:45:00,3.484375,True,False,28.0,57.0
2022-01-02 18:00:00,6.28125,True,False,26.0,62.0
2022-01-02 18:15:00,3.4375,True,False,26.0,62.0
2022-01-02 18:30:00,6.421875,True,False,26.0,62.0
2022-01-02 18:45:00,3.53125,True,False,26.0,62.0
2022-01-02 19:00:00,6.359375,False,False,25.0,67.0
2022-01-02 19:15:00,3.546875,False,False,25.0,67.0
2022-01-02 19:30:00,6.578125,False,False,25.0,67.0
2022-01-02 19:45:00,3.21875,False,False,25.0,67.0
2022-01-02 20:00:00,6.765625,False,False,24.0,67.0
2022-01-02 20:15:00,3.421875,False,False,24.0,67.0
2022-01-02 20:30:00,6.4375,False,False,24.0,67.0
2022-01-02 20:45:00,3.703125,False,False,24.0,67.0
2022-01-02 21:00:00,6.3125,False,False,23.0,72.0
2022-01-02 21:15:00,3.625,False,False,23.0,72.0
2022-01-02 21:30:00,6.625,False,False,23.0,72.0
2022-01-02 21:45:00,3.375,False,False,23.0,72.0
2022-01-02 22:00:00,6.640625,False,False,23.0,72.0
2022-01-02 22:15:00,3.4375,False,False,23.0,72.0
2022-01-02 22:30:00,6.640625,False,False,23.0,72.0
2022-01-02 22:45:00,3.640625,False,False,23.0,72.0
2022-01-02 23:00:00,6.5,False,False,22.0,72.0
2022-01-02 23:15:00,3.90625,False,False,22.0,72.0
2022-01-02 23:30:00,6.640625,False,False,22.0,72.0
2022-01-02 23:45:00,3.375,False,False,22.0,72.0
2022-01-03 00:00:00,6.40625,False,False,21.0,72.0
2022-01-03 00:15:00,3.75,False,False,21.0,72.0
2022-01-03 00:30:00,6.53125,False,False,21.0,72.0
2022-01-03 00:45:00,3.609375,False,False,21.0,72.0
2022-01-03 01:00:00,6.734375,False,False,21.0,72.0
2022-01-03 01:15:00,3.3125,False,False,21.0,72.0
2022-01-03 01:30:00,6.828125,False,False,21.0,72.0
2022-01-03 01:45:00,3.515625,False,False,21.0,72.0
2022-01-03 02:00:00,6.515625,False,False,20.0,78.0
2022-01-03 02:15:00,3.84375,False,False,20.0,78.0
2022-01-03 02:30:00,6.390625,False,False,20.0,78.0
2022-01-03 02:45:00,3.6875,False,False,20.0,78.0
2022-01-03 03:00:00,6.78125,False,False,19.0,72.0
2022-01-03 03:15:00,3.40625,False,False,19.0,72.0
2022-01-03 03:30:00,6.890625,False,False,19.0,72.0
2022-01-03 03:45:00,3.375,False,False,19.0,72.0
2022-01-03 04:00:00,6.71875,False,False,19.0,78.0
2022-01-03 04:15:00,3.65625,False,False,19.0,78.0
2022-01-03 04:30:00,6.625,False,False,19.0,78.0
2022-01-03 04:45:00,3.609375,False,False,19.0,78.0
2022-01-03 05:00:00,6.5,False,False,18.0,85.0
2022-01-03 05:15:00,3.71875,False,False,18.0,85.0
2022-01-03 05:30:00,6.578125,False,False,18.0,85.0
2022-01-03 05:45:00,3.65625,False,False,18.0,85.0
2022-01-03 06:00:00,10.53125,False,False,18.0,78.0
2022-01-03 06:15:00,6.515625,False,False,18.0,78.0
2022-01-03 06:30:00,13.078125,False,False,18.0,78.0
2022-01-03 06:45:00,6.484375,False,False,18.0,78.0
2022-01-03 07:00:00,13.21875,False,False,17.0,78.0
2022-01-03 07:15:00,6.40625,False,False,17.0,78.0
2022-01-03 07:30:00,12.84375,False,False,17.0,78.0
2022-01-03 07:45:00,6.4375,False,False,17.0,78.0
2022-01-03 08:00:00,11.046875,False,False,17.0,78.0
2022-01-03 08:15:00,5.90625,False,False,17.0,78.0
2022-01-03 08:30:00,11.015625,False,False,17.0,78.0
2022-01-03 08:45:00,5.546875,False,False,17.0,78.0
2022-01-03 09:00:00,10.15625,True,False,19.0,61.0
2022-01-03 09:15:00,5.390625,True,False,19.0,61.0
2022-01-03 09:30:00,10.046875,True,False,19.0,61.0
2022-01-03 09:45:00,5.125,True,False,19.0,61.0
2022-01-03 10:00:00,9.8125,True,False,22.0,40.0
2022-01-03 10:15:00,4.96875,True,False,22.0,40.0
2022-01-03 10:30:00,9.8125,True,False,22.0,40.0
2022-01-03 10:45:00,4.6875,True,False,22.0,40.0
2022-01-03 11:00:00,9.84375,True,False,26.0,38.0
2022-01-03 11:15:00,5.015625,True,False,26.0,38.0
2022-01-03 11:30:00,9.453125,True,False,26.0,38.0
2022-01-03 11:45:00,4.890625,True,False,26.0,38.0
2022-01-03 12:00:00,9.890625,True,False,28.0,41.0
2022-01-03 12:15:00,5.171875,True,False,28.0,41.0
2022-01-03 12:30:00,10.03125,True,False,28.0,41.0
2022-01-03 12:45:00,5.125,True,False,28.0,41.0
2022-01-03 13:00:00,10.171875,True,False,30.0,39.0
2022-01-03 13:15:00,5.21875,True,False,30.0,39.0
2022-01-03 13:30:00,10.0,True,False,30.0,39.0
2022-01-03 13:45:00,5.171875,True,False,30.0,39.0
2022-01-03 14:00:00,10.03125,True,False,31.0,42.0
2022-01-03 14:15:00,5.125,True,False,31.0,42.0
2022-01-03 14:30:00,10.25,True,False,31.0,42.0
2022-01-03 14:45:00,5.078125,True,False,31.0,42.0
2022-01-03 15:00:00,10.125,True,False,31.0,42.0
2022-01-03 15:15:00,5.265625,True,False,31.0,42.0
2022-01-03 15:30:00,10.484375,True,False,31.0,42.0
2022-01-03 15:45:00,5.640625,True,False,31.0,42.0
2022-01-03 16:00:00,11.6875,True,False,29.0,49.0
2022-01-03 16:15:00,6.40625,True,False,29.0,49.0
2022-01-03 16:30:00,12.25,True,False,29.0,49.0
2022-01-03 16:45:00,6.421875,True,False,29.0,49.0
2022-01-03 17:00:00,12.46875,True,False,27.0,53.0
2022-01-03 17:15:00,6.140625,True,False,27.0,53.0
2022-01-03 17:30:00,12.28125,True,False,27.0,53.0
2022-01-03 17:45:00,6.171875,True,False,27.0,53.0
2022-01-03 18:00:00,12.453125,True,False,26.0,53.0
2022-01-03 18:15:00,6.125,True,False,26.0,53.0
2022-01-03 18:30:00,12.546875,True,False,26.0,53.0
2022-01-03 18:45:00,6.40625,True,False,26.0,53.0
2022-01-03 19:00:00,8.34375,False,False,25.0,57.0
2022-01-03 19:15:00,3.3125,False,False,25.0,57.0
2022-01-03 19:30:00,5.625,False,False,25.0,57.0
2022-01-03 19:45:00,2.953125,False,False,25.0,57.0
2022-01-03 20:00:00,5.828125,False,False,24.0,57.0
2022-01-03 20:15:00,3.046875,False,False,24.0,57.0
2022-01-03 20:30:00,5.859375,False,False,24.0,57.0
2022-01-03 20:45:00,2.96875,False,False,24.0,57.0
2022-01-03 21:00:00,5.96875,False,False,23.0,57.0
2022-01-03 21:15:00,3.046875,False,False,23.0,57.0
2022-01-03 21:30:00,5.875,False,False,23.0,57.0
2022-01-03 21:45:00,3.3125,False,False,23.0,57.0
2022-01-03 22:00:00,5.9375,False,False,23.0,58.0
2022-01-03 22:15:00,3.0,False,False,23.0,58.0
2022-01-03 22:30:00,6.25,False,False,23.0,58.0
2022-01-03 22:45:00,5.125,False,False,23.0,58.0
2022-01-03 23:00:00,4.078125,False,False,22.0,62.0
2022-01-03 23:15:00,3.265625,False,False,22.0,62.0
2022-01-03 23:30:00,6.3125,False,False,22.0,62.0
2022-01-03 23:45:00,3.1875,False,False,22.0,62.0
2022-01-04 00:00:00,6.1875,False,True,21.0,68.0
2022-01-04 00:15:00,3.203125,False,True,21.0,68.0
2022-01-04 00:30:00,6.203125,False,True,21.0,68.0
2022-01-04 00:45:00,3.578125,False,True,21.0,68.0
2022-01-04 01:00:00,5.90625,False,True,20.0,68.0
2022-01-04 01:15:00,3.28125,False,True,20.0,68.0
2022-01-04 01:30:00,6.0,False,True,20.0,68.0
2022-01-04 01:45:00,3.25,False,True,20.0,68.0
2022-01-04 02:00:00,6.140625,False,True,20.0,68.0
2022-01-04 02:15:00,3.546875,False,True,20.0,68.0
2022-01-04 02:30:00,5.9375,False,True,20.0,68.0
2022-01-04 02:45:00,3.453125,False,True,20.0,68.0
2022-01-04 03:00:00,6.515625,False,True,19.0,68.0
2022-01-04 03:15:00,3.5,False,True,19.0,68.0
2022-01-04 03:30:00,6.3125,False,True,19.0,68.0
2022-01-04 03:45:00,3.359375,False,True,19.0,68.0
2022-01-04 04:00:00,6.546875,False,True,18.0,63.0
2022-01-04 04:15:00,3.3125,False,True,18.0,63.0
2022-01-04 04:30:00,6.421875,False,True,18.0,63.0
2022-01-04 04:45:00,3.359375,False,True,18.0,63.0
2022-01-04 05:00:00,6.3125,False,True,18.0,68.0
2022-01-04 05:15:00,3.671875,False,True,18.0,68.0
2022-01-04 05:30:00,6.25,False,True,18.0,68.0
2022-01-04 05:45:00,3.453125,False,True,18.0,68.0
2022-01-04 06:00:00,10.546875,False,True,18.0,73.0
2022-01-04 06:15:00,6.640625,False,True,18.0,73.0
2022-01-04 06:30:00,12.765625,False,True,18.0,73.0
2022-01-04 06:45:00,6.90625,False,True,18.0,73.0
2022-01-04 07:00:00,13.671875,False,True,17.0,73.0
2022-01-04 07:15:00,7.1875,False,True,17.0,73.0
2022-01-04 07:30:00,13.390625,False,True,17.0,73.0
2022-01-04 07:45:00,6.15625,False,True,17.0,73.0
2022-01-04 08:00:00,11.6875,False,True,17.0,73.0
2022-01-04 08:15:00,6.078125,False,True,17.0,73.0
2022-01-04 08:30:00,12.09375,False,True,17.0,73.0
2022-01-04 08:45:00,5.890625,False,True,17.0,73.0
2022-01-04 09:00:00,11.609375,True,True,19.0,68.0
2022-01-04 09:15:00,5.90625,True,True,19.0,68.0
2022-01-04 09:30:00,11.78125,True,True,19.0,68.0
2022-01-04 09:45:00,6.109375,True,True,19.0,68.0
2022-01-04 10:00:00,10.734375,True,True,22.0,69.0
2022-01-04 10:15:00,5.578125,True,True,22.0,69.0
2022-01-04 10:30:00,10.484375,True,True,22.0,69.0
2022-01-04 10:45:00,5.84375,True,True,22.0,69.0
2022-01-04 11:00:00,11.203125,True,True,26.0,64.0
2022-01-04 11:15:00,5.6875,True,True,26.0,64.0
2022-01-04 11:30:00,10.75,True,True,26.0,64.0
2022-01-04 11:45:00,5.296875,True,True,26.0,64.0
2022-01-04 12:00:00,10.265625,True,True,28.0,64.0
2022-01-04 12:15:00,5.453125,True,True,28.0,64.0
2022-01-04 12:30:00,11.109375,True,True,28.0,64.0
2022-01-04 12:45:00,5.8125,True,True,28.0,64.0
2022-01-04 13:00:00,11.125,True,True,30.0,59.0
2022-01-04 13:15:00,5.6875,True,True,30.0,59.0
2022-01-04 13:30:00,10.921875,True,True,30.0,59.0
2022-01-04 13:45:00,5.859375,True,True,30.0,59.0
2022-01-04 14:00:00,10.828125,True,True,31.0,55.0
2022-01-04 14:15:00,6.234375,True,True,31.0,55.0
2022-01-04 14:30:00,11.59375,True,True,31.0,55.0
2022-01-04 14:45:00,6.234375,True,True,31.0,55.0
2022-01-04 15:00:00,11.25,True,True,31.0,60.0
2022-01-04 15:15:00,6.078125,True,True,31.0,60.0
2022-01-04 15:30:00,11.953125,True,True,31.0,60.0
2022-01-04 15:45:00,6.015625,True,True,31.0,60.0
2022-01-04 16:00:00,13.9375,True,True,29.0,60.0
2022-01-04 16:15:00,7.125,True,True,29.0,60.0
2022-01-04 16:30:00,13.4375,True,True,29.0,60.0
2022-01-04 16:45:00,7.3125,True,True,29.0,60.0
2022-01-04 17:00:00,13.546875,True,True,27.0,60.0
2022-01-04 17:15:00,6.765625,True,True,27.0,60.0
2022-01-04 17:30:00,13.484375,True,True,27.0,60.0
2022-01-04 17:45:00,7.0,True,True,27.0,60.0
2022-01-04 18:00:00,13.1875,True,True,26.0,64.0
2022-01-04 18:15:00,6.78125,True,True,26.0,64.0
2022-01-04 18:30:00,12.5625,True,True,26.0,64.0
2022-01-04 18:45:00,6.75,True,True,26.0,64.0
2022-01-04 19:00:00,8.21875,False,True,24.0,64.0
2022-01-04 19:15:00,3.3125,False,True,24.0,64.0
2022-01-04 19:30:00,5.4375,False,True,24.0,64.0
2022-01-04 19:45:00,3.140625,False,True,24.0,64.0
2022-01-04 20:00:00,5.90625,False,True,24.0,64.0
2022-01-04 20:15:00,3.28125,False,True,24.0,64.0
2022-01-04 20:30:00,5.796875,False,True,24.0,64.0
2022-01-04 20:45:00,3.015625,False,True,24.0,64.0
2022-01-04 21:00:00,5.453125,False,True,23.0,64.0
2022-01-04 21:15:00,3.34375,False,True,23.0,64.0
2022-01-04 21:30:00,5.65625,False,True,23.0,64.0
2022-01-04 21:45:00,3.21875,False,True,23.0,64.0
2022-01-04 22:00:00,5.765625,False,True,22.0,64.0
2022-01-04 22:15:00,3.046875,False,True,22.0,64.0
2022-01-04 22:30:00,5.6875,False,True,22.0,64.0
2022-01-04 22:45:00,3.15625,False,True,22.0,64.0
2022-01-04 23:00:00,5.71875,False,True,22.0,69.0
2022-01-04 23:15:00,2.953125,False,True,22.0,69.0
2022-01-04 23:30:00,5.78125,False,True,22.0,69.0
2022-01-04 23:45:00,2.921875,False,True,22.0,69.0
2022-01-05 00:00:00,5.609375,False,True,21.0,69.0
2022-01-05 00:15:00,3.328125,False,True,21.0,69.0
2022-01-05 00:30:00,5.59375,False,True,21.0,69.0
2022-01-05 00:45:00,3.15625,False,True,21.0,69.0
2022-01-05 01:00:00,5.703125,False,True,20.0,69.0
2022-01-05 01:15:00,3.09375,False,True,20.0,69.0
2022-01-05 01:30:00,5.703125,False,True,20.0,69.0
2022-01-05 01:45:00,3.265625,False,True,20.0,69.0
2022-01-05 02:00:00,6.015625,False,True,20.0,69.0
2022-01-05 02:15:00,2.765625,False,True,20.0,69.0
2022-01-05 02:30:00,5.90625,False,True,20.0,69.0
2022-01-05 02:45:00,3.125,False,True,20.0,69.0
2022-01-05 03:00:00,6.375,False,True,19.0,69.0
2022-01-05 03:15:00,3.46875,False,True,19.0,69.0
2022-01-05 03:30:00,6.25,False,True,19.0,69.0
2022-01-05 03:45:00,3.40625,False,True,19.0,69.0
2022-01-05 04:00:00,6.203125,False,True,18.0,69.0
2022-01-05 04:15:00,3.453125,False,True,18.0,69.0
2022-01-05 04:30:00,6.265625,False,True,18.0,69.0
2022-01-05 04:45:00,3.3125,False,True,18.0,69.0
2022-01-05 05:00:00,6.234375,False,True,18.0,69.0
2022-01-05 05:15:00,3.578125,False,True,18.0,69.0
2022-01-05 05:30:00,5.90625,False,True,18.0,69.0
2022-01-05 05:45:00,3.453125,False,True,18.0,69.0
2022-01-05 06:00:00,10.015625,False,True,17.0,80.0
2022-01-05 06:15:00,6.46875,False,True,17.0,80.0
2022-01-05 06:30:00,12.71875,False,True,17.0,80.0
2022-01-05 06:45:00,6.921875,False,True,17.0,80.0
2022-01-05 07:00:00,12.5,False,True,16.0,86.0
2022-01-05 07:15:00,6.84375,False,True,16.0,86.0
2022-01-05 07:30:00,12.984375,False,True,16.0,86.0
2022-01-05 07:45:00,6.328125,False,True,16.0,86.0
2022-01-05 08:00:00,11.828125,False,True,16.0,73.0
2022-01-05 08:15:00,6.328125,False,True,16.0,73.0
2022-01-05 08:30:00,12.28125,False,True,16.0,73.0
2022-01-05 08:45:00,6.3125,False,True,16.0,73.0
2022-01-05 09:00:00,11.75,True,True,18.0,73.0
2022-01-05 09:15:00,6.59375,True,True,18.0,73.0
2022-01-05 09:30:00,12.09375,True,True,18.0,73.0
2022-01-05 09:45:00,6.53125,True,True,18.0,73.0
2022-01-05 10:00:00,12.625,True,True,22.0,73.0
2022-01-05 10:15:00,6.546875,True,True,22.0,73.0
2022-01-05 10:30:00,12.0625,True,True,22.0,73.0
2022-01-05 10:45:00,6.078125,True,True,22.0,73.0
2022-01-05 11:00:00,11.84375,True,True,25.0,67.0
2022-01-05 11:15:00,5.671875,True,True,25.0,67.0
2022-01-05 11:30:00,11.46875,True,True,25.0,67.0
2022-01-05 11:45:00,5.53125,True,True,25.0,67.0
2022-01-05 12:00:00,11.109375,True,True,28.0,62.0
2022-01-05 12:15:00,6.296875,True,True,28.0,62.0
2022-01-05 12:30:00,11.59375,True,True,28.0,62.0
2022-01-05 12:45:00,6.046875,True,True,28.0,62.0
2022-01-05 13:00:00,11.265625,True,True,30.0,62.0
2022-01-05 13:15:00,5.734375,True,True,30.0,62.0
2022-01-05 13:30:00,11.109375,True,True,30.0,62.0
2022-01-05 13:45:00,5.53125,True,True,30.0,62.0
2022-01-05 14:00:00,10.921875,True,True,31.0,62.0
2022-01-05 14:15:00,5.78125,True,True,31.0,62.0
2022-01-05 14:30:00,11.78125,True,True,31.0,62.0
2022-01-05 14:45:00,6.15625,True,True,31.0,62.0
2022-01-05 15:00:00,11.21875,True,True,31.0,57.0
2022-01-05 15:15:00,6.0625,True,True,31.0,57.0
2022-01-05 15:30:00,11.71875,True,True,31.0,57.0
2022-01-05 15:45:00,6.25,True,True,31.0,57.0
2022-01-05 16:00:00,13.65625,True,True,29.0,62.0
2022-01-05 16:15:00,7.03125,True,True,29.0,62.0
2022-01-05 16:30:00,14.1875,True,True,29.0,62.0
2022-01-05 16:45:00,7.21875,True,True,29.0,62.0
2022-01-05 17:00:00,14.03125,True,True,27.0,67.0
2022-01-05 17:15:00,6.828125,True,True,27.0,67.0
2022-01-05 17:30:00,13.078125,True,True,27.0,67.0
2022-01-05 17:45:00,7.0,True,True,27.0,67.0
2022-01-05 18:00:00,12.984375,True,True,26.0,73.0
2022-01-05 18:15:00,6.75,True,True,26.0,73.0
2022-01-05 18:30:00,13.0625,True,True,26.0,73.0
2022-01-05 18:45:00,6.703125,True,True,26.0,73.0
2022-01-05 19:00:00,8.6875,False,True,24.0,79.0
2022-01-05 19:15:00,3.546875,False,True,24.0,79.0
2022-01-05 19:30:00,6.015625,False,True,24.0,79.0
2022-01-05 19:45:00,3.078125,False,True,24.0,79.0
2022-01-05 20:00:00,6.296875,False,True,24.0,79.0
2022-01-05 20:15:00,3.203125,False,True,24.0,79.0
2022-01-05 20:30:00,6.0,False,True,24.0,79.0
